,index,pop_cat,offer_cat,mode,time,Akaki Kality,Nifas Silk Lafto,Kolfe Keraniyo,Bole,Lideta,Kirkos,Yeka,Addis Ketema,Arada,Gulele,Lemi Kura
639,639,women,amenity_ice_cream,walk,600,,0.25528574730555476,,9.323174188124645,1.793994188213541,10.724937587713091,1.2199120369847436,,7.211268124805676,,2.725205824193764
646,646,women,amenity_ice_cream,walk,900,,1.253977506111296,,16.95582100840259,5.520816663060944,21.69678709940348,4.025632087736464,,13.798740494020034,,5.691625041457636
653,653,women,shop_deli,walk,300,,,,,,,,,1.4562123041034953,,
660,660,women,shop_deli,walk,600,,,,,,,,,6.870860871474238,,
667,667,women,shop_deli,walk,900,,,,,0.5068588509173066,,,,17.225733677957837,,
674,674,women,shop_beverages,walk,300,,0.46194563798148,0.08842965893045107,0.5167060393418478,,0.09884246696684981,1.2569387690378842,0.912575943435771,2.7483443485896952,,0.2613420091209191
681,681,women,shop_beverages,walk,600,,2.4880229975493746,0.8448682660932877,5.00418566362594,0.025544221654399214,0.640419071855881,5.191734832222686,4.178384405043408,14.39744992767315,,1.0537876259252021
688,688,women,shop_beverages,walk,900,,7.156105233993804,1.9479835290281349,13.535451682759273,0.5481560027766774,3.239888012263892,11.310153152664013,9.715319575030376,32.68666383907922,,2.2070908063521166
695,695,women,shop_butcher,walk,300,0.2639483485397431,0.940099894839503,0.5947663877610095,2.336409917024007,0.02747178614409568,2.3172171168656353,0.803220293083928,0.21247990481393303,,,0.9851919675331823
702,702,women,shop_butcher,walk,600,1.290414148416522,4.58079653052178,3.3916741479282893,12.591901523961118,0.11538150180520187,14.882480512434437,5.309850729453468,1.286469241873449,,0.0473523109838819,4.597955540237042
709,709,women,shop_butcher,walk,900,3.816253205970451,10.780593250799535,8.074518365489654,27.2113126153397,0.6263567240853817,36.53009317635676,13.559160086485928,1.6689330705385288,,0.2272910927226331,10.28362485273735
716,716,women,amenity_restaurant,walk,300,1.78531730192854,6.4130328951233855,2.6423479268362056,21.746584612300378,13.219144405108995,31.912413002169792,8.226281830654083,5.2388355683999865,19.10634101603041,4.087014562972407,3.3688109652179596
723,723,women,amenity_restaurant,walk,600,6.321897512319303,28.0013333045373,12.053876378471228,44.194116307472,57.24061799279849,82.95790373699005,24.45253970930023,24.289909431781442,71.04501550431789,23.435226860550422,17.164323032179787
730,730,women,amenity_restaurant,walk,900,13.65193107808901,48.17108416491335,21.920438400413396,55.77059420856922,84.80419276137306,98.58287043648282,35.159881425144064,50.93596060664246,93.49278919936077,44.762440074011664,31.86349697893789
737,737,women,shop_wine,walk,300,,,,,,0.2989957570149207,,,,,
744,744,women,shop_wine,walk,600,,,,0.2358875396995392,,3.025044846266561,,,,,
751,751,women,shop_wine,walk,900,,,,1.1288903685620804,,7.153402112547003,,,,,
758,758,women,healthy_offers,walk,300,0.5388945449353086,1.5438709479907355,0.5947663877610095,6.110610552216634,1.3750155392139145,4.801557795680389,2.942320109890472,1.8465293992769982,2.153553407477,1.0602384209862494,1.504986859770524
765,765,women,healthy_offers,walk,600,2.57127624026318,9.169708822619308,3.3916741479282893,28.896223613193555,10.497276012335583,23.726768102049935,19.131549945707718,11.033274504628142,12.260126690034527,7.934359399732569,6.706143493455248
772,772,women,healthy_offers,walk,900,6.612789979513489,20.155152756333916,8.252690644305348,47.17750793990785,28.714006131918662,53.49044788739771,38.1496864861407,20.46299944961892,32.77066856545127,18.892202580146233,15.14857569687263
779,779,women,amenity_pub,walk,300,0.25661644996919464,0.6520498221666073,,1.3703942782544658,,1.7316837593780825,0.8562712997851248,,0.7383611682778286,,0.5332847663393963
786,786,women,amenity_pub,walk,600,0.6562049220640834,4.149199019592344,,7.172104480864562,,11.91888691663042,4.782608130586192,,9.78328547968123,,3.8607984066762526
793,793,women,amenity_pub,walk,900,1.3417374384103604,12.332431380709767,,16.807556876512802,0.40329369314528846,31.48737848096618,11.235828614017192,0.06378225164728724,23.741168573759154,,9.474942314407429
800,800,women,amenity_drinking_water,walk,300,,0.3849546983178999,,0.05054732993561555,,,,,,,
807,807,women,amenity_drinking_water,walk,600,,3.1787624498382754,,0.38191315951353966,,,,,,,
814,814,women,amenity_drinking_water,walk,900,,6.497529654947972,0.17817227881569417,1.5164198980684664,,,,,,,
821,821,women,amenity_bar,walk,300,0.769849349907584,1.8727265126033759,0.6377470836657155,10.800279496243189,3.2867542623976718,12.49376495318957,4.319406555866066,3.5082027342161863,6.355673701991045,1.3270677530720114,1.4718722648805933
828,828,women,amenity_bar,walk,600,4.5677728094516645,9.338722852860831,4.621115056196859,29.749911852106166,17.30560473426025,54.95714160494778,20.95814154185655,15.778601635438541,40.364428623852966,11.397019695911615,6.639568638120165
835,835,women,amenity_bar,walk,900,11.04917114581647,24.524565841892656,8.2974848874319,42.90458972119317,30.083184935377272,85.28377882303545,38.9047890578947,33.985505597630684,73.6856609715139,26.769417872441547,13.44402153058214
842,842,women,shop_bakery,walk,300,1.3600671848367316,10.904029139552184,4.9345833853756575,6.340881721923328,8.785870975645173,10.291577661296412,5.388527198758705,13.169535401870688,9.131272343009709,5.58750453432575,1.5135699009249597
849,849,women,shop_bakery,walk,600,6.9395779367519355,37.206682298344674,23.503286848760627,27.675232812670142,44.5227541642448,58.04439778084899,22.67448989610261,53.21974217838999,43.85308972953685,26.412575671410245,10.307067860312955
856,856,women,shop_bakery,walk,900,17.280254668204954,58.881275882980624,41.68873737162284,47.63019539725259,83.75082781128273,93.42866344542924,40.755639065757464,74.6365170333775,72.27388665866013,51.96090024985577,23.41347027765132
863,863,women,shop_greengrocer,walk,300,,0.4741021021388872,,2.712706706544701,0.12087585903402104,2.534173304983906,1.789067616437063,,0.6768310709213429,,0.5226840182418381
870,870,women,shop_greengrocer,walk,600,,2.92565570721604,,15.596659470133817,2.2292214220694553,10.538596879366716,9.979752195876795,,5.619748891892362,,2.969147502558055
877,877,women,shop_greengrocer,walk,900,,8.071892200518493,,31.659477649673875,7.01660361796642,25.88817459933218,20.421325404732148,1.2945840910345796,18.045984303177523,,8.716155808128628
884,884,women,amenity_marketplace,walk,300,,,,1.314230578326004,,,0.15353830203043617,1.5051381240913198,0.6768310709213429,1.0602384209862494,
891,891,women,amenity_marketplace,walk,600,,,,9.603992687766953,1.1612630692467323,0.038943619887862914,2.7263052254381472,7.05721047261835,5.968419443579114,7.896477550945464,0.046226016071938165
898,898,women,amenity_marketplace,walk,900,,,,19.741540524854294,5.251189651533345,0.6883749285661332,7.455288633209384,14.1445073062578,15.117042720715107,18.892202580146233,0.47381666473736617
905,905,women,amenity_food_court,walk,300,,0.49031072101543055,,,,,,,,,
912,912,women,amenity_food_court,walk,600,,2.496127306987646,,,,,,,,,
919,919,women,amenity_food_court,walk,900,,4.404692179700602,,,,,,,,,
926,926,women,shop_coffee,walk,300,,,,1.2243686584404652,,0.9468198972139156,,,0.9844815577037714,,0.2686887184181405
933,933,women,shop_coffee,walk,600,,,,7.924698059905948,,7.182949839978018,,,8.880844051786104,,1.2394350559288418
940,940,women,shop_coffee,walk,900,,,,19.73592415486145,,16.099171598704253,0.03953024052336871,,18.623109466563008,,3.0042662642669025
947,947,women,shop_pastry,walk,300,,0.575405970117282,0.7302827799090876,0.6571152891630019,0.5510613746244986,,0.07676915101521808,,,0.8392878798003047,1.022241488323501
954,954,women,shop_pastry,walk,600,,3.529426760367272,1.9875737515051461,3.173249045958087,4.373231600326351,0.06230979182058066,1.0570521562864643,,0.4922407788518857,5.1908130826779715,5.145558368364648
961,961,women,shop_pastry,walk,900,,7.156105233993804,3.9036249627099173,7.3068973606928695,11.130954121616805,0.4446563008610113,3.8959459169072854,0.2324981492471439,3.1403868147390765,10.399871554047253,12.735358442016867
968,968,women,amenity_vending_machine,walk,300,0.11731037712877472,,,,,,,,,,
975,975,women,amenity_vending_machine,walk,600,1.0704571913000693,,,,,,,,,,
982,982,women,amenity_vending_machine,walk,900,2.258224759728913,,,,,,,,,,
989,989,women,mixed_offers,walk,300,2.0236040054713635,8.320538520788476,4.159293403703294,25.36914325768616,16.945288333760917,35.23017700440729,9.941207897469567,10.36516138281787,26.105434824002437,5.515751045399647,7.103645044699738
996,996,women,mixed_offers,walk,600,7.1577339493618215,33.597949440490986,16.22461360677115,51.152798728608396,61.25563628301003,87.57950076765701,28.822911899712363,43.191773719127106,78.14006284379809,29.651684791890005,27.329592080827275
1003,1003,women,mixed_offers,walk,900,15.990806722093959,56.91968620352753,27.71860536849203,64.3074765976954,85.77738647529611,99.81934722558225,38.36451751460011,68.70293809813892,96.01552319097668,53.96340703315442,46.241885284218846
1010,1010,women,unhealthy_offers,walk,300,3.3839589436963537,14.123501710325234,8.563832894094709,23.189991700461842,15.714318815472126,33.75257743314222,11.6285234041601,19.694284608302898,25.22211060567514,11.9521227485482,5.718174302136253
1017,1017,women,unhealthy_offers,walk,600,15.146959937563617,46.34806241763372,31.761486076216528,50.728708046157045,64.26879145234034,93.1526263069787,36.62792109909273,59.16084096097642,79.6995626801245,51.82687041070879,24.11669604286885
1024,1024,women,unhealthy_offers,walk,900,31.597999760855377,67.62639394859532,51.51007463535733,66.38123909556664,92.07227531578013,99.34593727697528,57.36192973121216,77.62602313161197,97.59035413321688,80.93975866348572,45.772735981976155
1031,1031,women,shop_kiosk,walk,300,0.41058631995071154,0.8303510023579581,,,0.5013744542302714,0.6730103104828095,0.6613366981025522,,1.7023326935294383,,
1038,1038,women,shop_kiosk,walk,600,3.5596367560012574,4.71882960483687,,0.06291941576257332,3.4163027289293346,4.733941326986479,3.7598999122458476,,14.502944793236775,,
1045,1045,women,shop_kiosk,walk,900,8.398689812563214,10.268467922594798,,0.3055626712962241,12.181035028579231,12.345725780655536,8.008601338883834,,30.535996530134526,0.4826474912122432,
1052,1052,women,shop_alcohol,walk,300,,0.6375727756570879,0.1605255392878261,2.853115956365855,0.08688274584418033,0.031929966486219825,1.1043915778359372,0.2219716690187111,1.0049915901559334,1.0423935887468514,0.19763964355231123
1059,1059,women,shop_alcohol,walk,600,0.007331898570548418,3.362084681298929,1.4584563749859747,12.642448853896731,0.4878800343557819,1.7465621731938534,3.419567348145914,1.188566841092414,6.747207823016758,2.85671057674749,2.2625125649462934
1066,1066,women,shop_alcohol,walk,900,0.47657340708564716,6.453244563353679,2.000521943578287,22.78337454890113,2.5044962037510157,5.1186466875149925,9.467631424746532,6.167625461299113,23.243462224804464,4.886989688816757,6.447778043311693
1073,1073,women,shop_convenience,walk,300,0.6085475813555188,0.13372110573148105,,3.611325905400089,1.729220698106172,0.12458156542288362,2.4765716869058023,1.84594996002778,0.7793812331821524,0.887254996269916,0.4110455858433701
1080,1080,women,shop_convenience,walk,600,2.5111752604128337,2.042285978444438,,13.872433882330043,14.002185300471615,2.5379140493964214,10.011736684972107,7.281660657534289,5.722299054153171,6.054736596676419,3.306464666733041
1087,1087,women,shop_convenience,walk,900,5.711548986457219,5.596025667126526,,22.93163868079092,38.18586587791088,9.795824634189659,18.96724772841874,14.67538504147603,19.72120221313542,15.058432264755822,11.012886024471385
1094,1094,women,shop_confectionery,walk,300,,0.15398187932715998,,0.4661587094062322,0.48717272188886357,0.8969872710447622,,,,0.01824538869131097,0.13578892221131836
1101,1101,women,shop_confectionery,walk,600,,1.0859774647283915,,2.5161337567950843,4.505482944662622,3.7623632757710856,,0.041361065749674,,0.5299453265675643,0.8176226592724063
1108,1108,women,shop_confectionery,walk,900,,2.4637100692345597,,4.762681753933553,12.614821532673815,5.93008251412926,,0.43144250415871027,,2.393915481692627,1.9270470449989223
1115,1115,women,shop_health_food,walk,300,,,,,,,0.3619397060657761,,0.7998912656343143,,
1122,1122,women,shop_health_food,walk,600,,,,,,,1.9526323098555949,,4.999575201969211,,
1129,1129,women,shop_health_food,walk,900,,,,,,,3.629394491571232,,11.257339974386598,,
1136,1136,women,shop_spices,walk,300,,,,,,,0.2893606461342835,,,,
1143,1143,women,shop_spices,walk,600,,,,,,,2.4566128324869787,,0.04286356933896205,,
1150,1150,women,shop_spices,walk,900,,,,,,0.0839159543101902,5.793059177504437,,2.024434788916719,,
1157,1157,women,shop_supermarket,walk,300,0.48757125494146986,3.605317889447505,2.292960016731922,9.351256038088877,7.506123823384607,11.290614654151973,3.6047447812867053,6.380600342208358,10.465289292387395,1.5948399354634584,4.376053989764414
1164,1164,women,shop_supermarket,walk,600,2.6578132318238015,15.797435573492132,11.289111333201717,42.17893864627474,38.79532526629937,48.286663904061086,18.858392789504283,32.10373344620704,48.89043045148513,12.673799246448091,18.8926575534821
1171,1171,women,shop_supermarket,walk,900,6.019488726420252,33.50106051080503,19.892847615419225,61.684591631429484,75.69272936765287,84.03664516603202,32.39400088879515,57.407956742752894,88.22917227009843,30.018061368322275,36.61905302794658
1178,1178,women,amenity_cafe,walk,300,1.364020887510264,5.2233491235724845,4.373868415735571,16.759248058652975,6.9020686297260605,25.09002312275018,4.392900750072245,9.365395756664299,15.979728375177052,7.0541639462380274,3.4216757232386543
1185,1185,women,amenity_cafe,walk,600,7.2285735416434695,27.14628602561719,18.58403350552228,41.74361522383769,43.37722333323122,83.35182450115427,22.844086818796796,42.70302673368428,52.04501599417094,35.99923652718305,17.01045598822561
1192,1192,women,amenity_cafe,walk,900,18.079009059341768,47.52738018235002,38.31950602189303,58.37225530616125,77.30250769592921,98.9483964296562,44.736357048863205,68.30787610064412,77.35648567898866,66.80407290488182,33.24208119098066
1199,1199,women,shop_seafood,walk,300,0.27494619639556567,,,,1.2541396801798932,,,0.12891137037174535,,,
1206,1206,women,shop_seafood,walk,600,1.2808620918466578,,,,7.106791521019396,,,2.6895947901363435,,,
1213,1213,women,shop_seafood,walk,900,2.796536773543037,,,0.03931458994992319,17.348932242488523,,,8.364746595767313,,,
1220,1220,women,amenity_fast_food,multimodal,300,0.33726733424522726,1.365576140348761,0.7519765137772092,8.857015478718413,1.7918979655745186,6.267802326163545,0.8790660622595827,1.213445123968954,4.614757301736429,,0.8155232264728289
1227,1227,women,amenity_fast_food,multimodal,600,2.929093478934093,6.390247992077139,4.9670332673750455,33.715069067055566,10.618729903842459,39.73847102745877,5.473340309019712,7.498671530748137,31.389013186177294,0.9599621977076702,4.353368373140121
1234,1234,women,amenity_fast_food,multimodal,900,7.830467673345712,15.569911369895578,10.698902210356138,50.828148435257845,29.205735533619,76.59613838106308,12.391108249003546,17.48260191211595,66.16806733230247,5.095551573018393,10.17430395045941
1241,1241,women,amenity_ice_cream,multimodal,300,,,,1.9769622374818523,0.05197350991349107,1.968388733681561,,,0.9434614927994476,,0.37549111460383644
1248,1248,women,amenity_ice_cream,multimodal,600,,0.25528574730555476,,9.323174188124645,1.793994188213541,10.724937587713091,1.2199120369847436,,7.211268124805676,,2.725205824193764
